genre,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
Folk,The Decemberists,The Rake's Song,5QTKgUArMLt1JzM2JXlYCN,39,0.0129,0.677,195947,0.871,1.33e-06,B,0.397,-6.198,Minor,0.0294,115.138,4/4,0.518
Folk,Andrew Belle,Many Lives,7LH7x2wHp1xmPE9Gmx80tf,46,0.183,0.636,286097,0.738,0.0649,F#,0.131,-5.638,Major,0.0308,99.972,4/4,0.324
Folk,Declan J Donovan,Numb,0YKWtV75cdYk04eYRJhIMq,53,0.106,0.605,211762,0.667,0.0,C,0.178,-5.445,Major,0.0279,134.999,4/4,0.26
Folk,Electric Light Orchestra,Last Train to London,6xE6ZWzK1YDDSYzqOCoQlz,64,0.396,0.727,270067,0.537,0.000789,G,0.349,-9.785,Major,0.0295,121.493,4/4,0.954
Folk,Carpenters,Superstar,4bSz90jEZFKHUK7pwTFBes,54,0.717,0.331,231507,0.258,4.45e-05,G#,0.131,-11.178,Major,0.0294,83.285,4/4,0.147
Folk,Daughter,Glass,1mI9Zveioy9y99gHDwqLap,38,0.578,0.367,255687,0.513,0.884,D,0.104,-10.442,Major,0.0318,111.89,4/4,0.0524
Folk,Wardruna,Raido,4kbOJGJ7ESPqDTPLKWk1yr,38,0.202,0.509,285053,0.865,0.339,D,0.0449,-7.419,Minor,0.0514,120.012,5/4,0.177
Folk,Guster,Look Alive,6OqvI5JjqWteUuZ7kZDMp9,43,0.515,0.645,233467,0.518,0.000396,C,0.105,-9.02,Major,0.0366,110.898,4/4,0.224
Folk,Whitney,Southern Nights,3HNKZy1An5Jlnb02lcV2yd,57,0.993,0.568,212622,0.295,0.499,G,0.14,-7.867,Minor,0.0494,84.225,4/4,0.43
Folk,The Lone Bellow,Green Eyes and a Heart of Gold,5jQQSl7Uae4S8mlRkR4W8j,47,0.0314,0.321,252853,0.895,0.0,D,0.364,-6.087,Major,0.12,127.082,4/4,0.385
Folk,Andy Shauf,Wendell Walker,5NpiojbPGLVmxiszru8FcX,41,0.678,0.448,503347,0.275,0.00147,E,0.102,-12.138,Minor,0.04,109.486,4/4,0.0766
Folk,Sledding With Tigers,"The Kids Will Be Alright, Eventually",5fWEfaB08275kz33D5GWys,37,0.844,0.552,224689,0.675,0.0848,E,0.376,-5.3,Major,0.0288,98.052,4/4,0.294
Folk,Ambrosia,You're the Only Woman - You & I,11qmuUlW5q5diLiVSOlsSF,49,0.0899,0.738,262907,0.516,0.0,G#,0.0666,-8.861,Minor,0.026,104.925,4/4,0.869
Folk,Cocteau Twins,Cherry-coloured Funk,6sVQNUvcVFTXvlk3ec0ngd,61,0.00174,0.377,192467,0.65,5.75e-05,D,0.107,-5.902,Major,0.029,180.074,4/4,0.365
Folk,Dawes,When The Tequila Runs Out,23Q4sMxgEKRXDMi62xPP5R,46,0.0438,0.682,284720,0.759,0.000309,C,0.367,-6.225,Major,0.041,155.993,4/4,0.863
Folk,Daniel Johnston,Story Of An Artist,5nSXjtRmTY22UHwf2qZOCX,44,0.986,0.408,311547,0.316,0.231,C,0.332,-10.771,Major,0.0416,106.133,4/4,0.671
Folk,The Beach Boys,Little Saint Nick - 1991 Remix,5xlS0QkVrSH7ssEbBgBzbM,60,0.108,0.602,118840,0.553,0.0,B,0.0512,-9.336,Major,0.0328,130.594,4/4,0.971
Folk,Peter Bradley Adams,My Arms Were Always Around You,02a2RQEICEzbdPPYh0aLnJ,68,0.724,0.643,200800,0.436,0.459,C#,0.11,-12.245,Major,0.0273,91.485,4/4,0.422
Folk,Wild Child,Oklahoma,2EOgzRQLZSQspBOYEsBzn7,43,0.635,0.675,217400,0.539,0.0,E,0.084,-7.247,Major,0.0341,78.044,4/4,0.517
Folk,The Young Rascals,Groovin' - Single Version; Mono,3c2kMiSB86tVq1J4oULmvL,55,0.595,0.605,151289,0.455,0.0,F,0.0816,-8.903,Minor,0.0301,106.825,4/4,0.678
Folk,Don McLean,American Pie,2QgWuCtBpNIpl5trmKCxRf,73,0.6,0.527,515867,0.509,0.0,G,0.144,-10.893,Major,0.0628,138.317,4/4,0.497
Folk,The Oh Hellos,Like The Dawn,3rhyMywAzKIALXc1uQYB1d,50,0.503,0.571,305000,0.491,0.00568,F,0.098,-11.351,Minor,0.0281,96.028,4/4,0.37
Folk,Glen Hansard,When Your Mind's Made Up,1aAfiBF8ftfkONfzc0GTWz,48,0.523,0.551,221733,0.489,0.0854,C,0.101,-9.363,Major,0.0312,158.16,5/4,0.237
Folk,Brandi Carlile,A Promise To Keep,5pziLFnvxKHEYk1DEabyb0,42,0.61,0.571,242747,0.232,1.1e-05,B,0.102,-9.246,Major,0.0301,93.997,4/4,0.38
Folk,Shakey Graves,Big Time Nashville Star (feat. Esmé Patterson),1nDZrE6r6mSOuV12D57Upf,42,0.81,0.697,264320,0.308,0.00011,E,0.0794,-7.319,Major,0.0369,110.247,4/4,0.321
Folk,Unknown Mortal Orchestra,Ffunny Ffriends,49vzuiR9YheTFslIuO4JRV,50,0.208,0.694,256840,0.893,0.849,B,0.0869,-4.673,Major,0.0746,90.968,4/4,0.641
Folk,Wavves,King of the Beach,1CHL6sjDwpivvA4LE0lsww,44,0.000216,0.373,158107,0.976,1.01e-05,B,0.54,-2.196,Major,0.104,170.153,4/4,0.549
Folk,Barry McGuire,Eve Of Destruction,1x95pWB3KeK3evKa1VrW6e,46,0.352,0.585,216813,0.414,0.0,D,0.102,-13.494,Major,0.0442,116.483,4/4,0.773
Folk,Ariel Pink,Round And Round,2qKTOaX1ZeMWn3aKhpxkz5,55,0.358,0.665,308680,0.59,0.628,C#,0.564,-6.831,Minor,0.0257,110.069,4/4,0.577
Folk,Billy Bragg,When The Roses Bloom Again,5UxJZ4bAva9wi19szFiddW,45,0.507,0.605,247640,0.4,0.00015,C,0.161,-9.116,Major,0.0286,113.462,4/4,0.389
Folk,Michael Nau,I Root,37GNDw8VVFfdguxcO8FdSZ,39,0.864,0.641,138097,0.513,0.185,D#,0.104,-9.957,Major,0.0304,116.619,4/4,0.525
Folk,Bon Iver,Babys,3JyF8ScODLObqENFb9shYF,47,0.951,0.595,283613,0.416,0.691,D,0.0835,-13.942,Major,0.0323,91.885,4/4,0.0393
Folk,Bob Dylan,Subterranean Homesick Blues,6k9DUKMJpWvu6eFG3O64Lg,55,0.702,0.576,141293,0.727,0.0,E,0.324,-9.973,Minor,0.05,173.854,4/4,0.751
Folk,Bahamas,I Got You Babe,1to9REkgyVv6BX7fyWgEUj,37,0.121,0.597,166653,0.52,0.0,C,0.101,-5.034,Major,0.0328,122.624,4/4,0.58
Folk,Chuck Berry,Route 66,6TXnGAr6DLVYshIrMeP0lZ,54,0.901,0.648,171413,0.694,0.000294,A#,0.125,-9.707,Major,0.0457,78.265,4/4,0.962
Folk,Jackson Browne,The Pretender,7Gr61S9VTm8fcYfAo4Fd9g,55,0.158,0.62,351000,0.529,0.0,G,0.228,-7.976,Major,0.0306,103.18,4/4,0.63
Folk,The Menzingers,Your Wild Years,2cABtHp3hOF7u3uroljp5m,48,2.16e-05,0.398,234546,0.968,0.00569,C#,0.105,-4.282,Major,0.035,156.427,4/4,0.791
Folk,Jimmy Buffett,We Are The People Our Parents Warned Us About,22ezG4TLriKvDDoND7022m,38,0.397,0.785,201800,0.49,1.51e-06,G,0.13,-15.15,Major,0.056,138.278,4/4,0.897
Folk,Wrabel,It's You,3O8AgNdf569SM1tcUA4xnK,58,0.0874,0.538,200000,0.76,0.0,D,0.0692,-3.828,Major,0.0282,135.072,4/4,0.249
Folk,Bob Weir,Only a River,3V3cJ4vwb6Hp1Cr48lWxIN,44,0.753,0.525,328067,0.464,0.0683,D,0.11,-9.379,Major,0.0279,128.019,4/4,0.453
Folk,Lord Huron,The Balancer's Eye,6CCjbWdVB3BvHcSbjRaHwS,48,0.026,0.54,269427,0.869,0.00204,C,0.0922,-3.995,Minor,0.0527,119.044,4/4,0.347
Folk,Rayland Baxter,Willy's Song,29feCZI6ZRD8xtl4yaJQoK,60,0.519,0.498,223547,0.512,0.0,C#,0.106,-8.201,Minor,0.053,166.926,4/4,0.491
Folk,Unknown Mortal Orchestra,Can’t Keep Checking My Phone,0x38UMMhYacciPRK7ETk1M,54,0.0532,0.706,256067,0.958,0.00495,C#,0.249,-2.839,Major,0.0539,114.73,4/4,0.88
Folk,AJJ,Fucc the Devil,5LfEdPw4jxAOTo0KBZWYRK,38,0.0916,0.553,101987,0.495,6.14e-06,G,0.349,-6.481,Major,0.0393,125.182,4/4,0.507
Folk,Mandolin Orange,My Blinded Heart,2TpiXolj7PiZsXsHQsSQGA,47,0.765,0.692,287960,0.424,0.00872,A#,0.098,-8.364,Major,0.0276,122.298,4/4,0.318
Folk,Father John Misty,When You're Smiling And Astride Me,1h5X2BiNVo3mweajFTNZWh,49,0.206,0.568,274053,0.521,3.12e-05,A,0.121,-6.425,Minor,0.0265,110.936,4/4,0.554
Folk,Amber Run,I Found,5zT5cMnMKoyruPj13TQXGx,72,0.862,0.389,273000,0.302,0.00567,G,0.104,-12.485,Minor,0.0438,124.956,4/4,0.234
Folk,Jon McLaughlin,"So Close - From ""Enchanted""/Soundtrack Version",3XFkhxO5jo2hBOWNzIQ9UB,56,0.787,0.386,226840,0.248,1.49e-06,B,0.143,-11.42,Major,0.0291,106.259,3/4,0.161
Folk,Andrew Bird,Tenuousness,1oMorGwgReaTZ46f3rbqAs,41,0.647,0.658,231133,0.432,0.059,C,0.115,-10.934,Major,0.0302,122.263,4/4,0.438
Folk,Bob Dylan,Tombstone Blues,5JqsRFZYDtIK5Rgeuzd2Jv,45,0.408,0.504,356227,0.808,0.0,B,0.316,-7.25,Major,0.0584,123.866,4/4,0.653
Folk,"Crosby, Stills & Nash",Suite: Judy Blue Eyes - Remastered,2PuUFT13yCzUOZun94WOXv,66,0.469,0.451,444053,0.364,0.0,A,0.197,-13.126,Major,0.0436,154.206,4/4,0.298
Folk,Vampire Weekend,Ladies Of Cambridge,140nBf3GZIWqPfrQKtdH7c,48,0.0171,0.375,158960,0.745,0.123,F,0.165,-6.089,Major,0.126,205.317,4/4,0.643
Folk,Jimmy Buffett,Little Miss Magic,5w4dwSdatDYn7wmtgZMjPT,41,0.645,0.652,245533,0.091,0.0,G,0.275,-18.357,Major,0.032,107.51,4/4,0.643
Folk,I'm With Her,Ain’t That Fine,22Is0mpoTCXoz5EE1U2yjb,42,0.958,0.682,188573,0.118,5.62e-06,D#,0.108,-11.945,Major,0.0386,112.886,4/4,0.48
Folk,The Wailin' Jennys,Loves Me Like a Rock,0TYM2J2FjnJzVhxdh9TKzi,34,0.86,0.831,145872,0.245,0.0,C#,0.306,-12.797,Major,0.43,96.829,3/4,0.395
Folk,Sufjan Stevens,Come On! Feel the Illinoise! Part I: The World's Columbian Exposition Part II: Carl Sandburg Visits Me In A Dream,6oNs211OtOGzyZ2fvnMPHS,49,0.518,0.43,405627,0.457,0.0868,E,0.123,-8.495,Minor,0.0332,109.875,4/4,0.709
Folk,Drew Holcomb & The Neighbors,The Wine We Drink,1suAGMS1XkcEbvZwV6CuMv,41,0.903,0.483,189240,0.112,1.06e-05,C#,0.11,-14.58,Major,0.041,144.42,3/4,0.219
Folk,Wild Child,Crazy Bird,0iYXDjcE2fOpJiy0ob1Kk3,47,0.247,0.779,241267,0.523,0.000179,D#,0.318,-8.359,Major,0.0361,93.483,4/4,0.708
Folk,The Woodlands,Long Lost Century,1RZ5k8oHiOHdPNyeJH078K,44,0.958,0.694,256640,0.0961,0.0223,D,0.0965,-14.721,Major,0.0348,79.68,4/4,0.297
Folk,Best Coast,Boyfriend,3ASlnePYdvR9RPlQyTJipP,46,0.115,0.257,149813,0.872,0.0917,C,0.14,-3.796,Major,0.0502,114.993,4/4,0.61
Folk,Megson,Are You Sitting Comfortably,5Xa4QvbCd57Fqfp3kOlL8n,42,0.924,0.505,264533,0.19,0.0,E,0.109,-11.48,Major,0.0367,76.96,4/4,0.132
Folk,The Avett Brothers,I Wish I Was,1nMlHxWuPc5P9Y5nGvenlj,61,0.814,0.555,316440,0.306,0.0,B,0.187,-8.766,Major,0.0311,110.511,4/4,0.272
Folk,"Crosby, Stills, Nash & Young",Helplessly Hoping,40WeJU3odsbq1fXNbub4nh,44,0.911,0.493,159000,0.164,0.0,G,0.111,-13.853,Major,0.0377,145.97,4/4,0.411
Folk,Conor Oberst,You Are Your Mother's Child,3CzWNLFyIwns8KJgH5toHV,43,0.875,0.611,228640,0.174,0.0,A,0.102,-13.153,Major,0.0452,115.558,4/4,0.463
Folk,Townes Van Zandt,Waiting Around to Die,7gtrXOGETM9OkerNjNXeie,46,0.71,0.551,165187,0.233,0.000949,F#,0.11,-18.251,Minor,0.0312,89.574,4/4,0.659
Folk,John Prine,Sam Stone,4BIej0swGWja46j5B7l4s1,44,0.887,0.556,256907,0.15,2.5e-06,F,0.105,-17.489,Major,0.0333,134.414,4/4,0.118
Folk,Sam Fender,Hypersonic Missiles,4fB1OI42wuC0SirSR64qc1,57,0.000629,0.542,240281,0.818,1.22e-06,E,0.0876,-3.261,Major,0.0395,131.018,4/4,0.432
Folk,Kina Grannis,Creep,7BRwh1bemr9rFMDeTbcy5S,60,0.801,0.585,234135,0.103,0.0,G,0.126,-12.682,Major,0.0309,133.057,4/4,0.179
Folk,Ray LaMontagne,Blue Canadian Rockies - Recorded at Sound Stage Studios Nashville,170TUtt0aRoo2UddwvxnxT,42,0.223,0.68,136121,0.382,2.87e-06,D#,0.122,-11.088,Major,0.0384,118.083,3/4,0.554
Folk,Marty Robbins,El Paso,4f8hBeMXMvssn6HtFAtblo,61,0.835,0.654,259307,0.452,2.89e-05,D,0.16,-9.709,Major,0.03,106.662,3/4,0.691
Folk,Coby,Biseri iz blata,4T3DAHq5eccHWLtIh2PLE1,57,0.0113,0.758,189500,0.715,0.0,B,0.217,-5.957,Minor,0.0561,99.984,4/4,0.293
Folk,Dr. Dog,Heart It Races - Dr Dog Version,2vupkXhwL4sNCRgNu72HCZ,64,0.443,0.705,233128,0.474,0.0553,A#,0.338,-13.081,Major,0.0391,98.612,4/4,0.756
Folk,Jimmy Buffett,Jolly Mon Sing,0WfDZMpAmzyF8oLaCQcow2,41,0.44,0.59,197600,0.31,0.0,D,0.272,-16.969,Major,0.0707,147.966,4/4,0.521
Folk,The Barr Brothers,Beggar in the Morning,4JrnZmOfgmVStNzxqDnznZ,44,0.767,0.303,355053,0.488,0.151,C,0.16,-10.198,Major,0.0337,79.442,4/4,0.175
Folk,Pomplamoose,Breakup Mashup,14pL776SlZHGCRW5bCxL4K,48,0.108,0.767,174353,0.682,0.00126,G,0.127,-4.06,Major,0.0663,118.019,4/4,0.543
Folk,Goldfrapp,Strict Machine,5kNbpvJ5b6R9Zqfm6c9sIX,58,0.0248,0.634,231453,0.59,0.16,F#,0.112,-7.66,Major,0.0294,125.998,4/4,0.45
Folk,Whitney,Red Moon,02bQjO84bpaGn4zlnlebWK,44,0.472,0.533,102467,0.404,0.852,C#,0.0941,-8.54,Minor,0.0383,95.295,4/4,0.16
Folk,Death Cab for Cutie,Tiny Vessels,5ikzUqSyy8XiZYvVQncA4n,51,0.502,0.561,261760,0.662,0.122,F#,0.0915,-7.952,Minor,0.0309,146.677,4/4,0.0656
Folk,Drugdealer,The End Of Comedy,40PRp88YqFp5fM0MtG2j1N,50,0.903,0.545,151067,0.3,0.0,D#,0.179,-6.723,Major,0.0312,112.938,4/4,0.43
Folk,Little Feat,Spanish Moon,24eRthJ3VWBI7B9cuFBdMG,48,0.421,0.575,186267,0.415,0.614,B,0.0566,-15.678,Major,0.0828,89.846,4/4,0.738
Folk,Gillian Welch,Revelator,4Ui86NRu1aoBGRUJyPusp6,41,0.829,0.562,382560,0.282,0.0126,A,0.33,-9.772,Minor,0.0312,146.58,4/4,0.156
Folk,Ben Howard,The Defeat,6pmI8T6gylas6bM0P1GELa,49,0.0583,0.406,353280,0.653,0.627,C,0.111,-8.879,Major,0.0384,89.094,4/4,0.118
Folk,Sleeping At Last,Venus (Instrumental),69Nxp79oYkGV1FkF85ilR7,43,0.798,0.434,200563,0.381,0.898,G,0.0996,-14.825,Major,0.0278,134.952,4/4,0.264
Folk,The Strumbellas,Young & Wild,3f55y0IzMO7sGJoddCNiyB,42,0.0405,0.563,267920,0.894,0.0,C,0.457,-5.625,Major,0.0338,132.05,4/4,0.504
Folk,Beach House,Black Car,3pvmkjuacq6719H5su9ixl,56,0.323,0.41,251160,0.575,0.84,A,0.111,-9.839,Minor,0.0294,77.469,4/4,0.265
Folk,The Flying Burrito Brothers,Wild Horses,6eYqvu9hPLkKQL0YgHXKFV,56,0.15,0.525,380467,0.391,0.000541,G,0.107,-12.166,Major,0.0284,130.443,4/4,0.27
Folk,Neko Case,Hell-On,4mHFKVNJOmFw0Y5BGNtRsn,43,0.699,0.527,249142,0.292,0.00234,D,0.106,-10.659,Minor,0.0355,124.011,3/4,0.224
Folk,Joni Mitchell,River,0DAmSYQW9kq9gQNDI002KP,57,0.979,0.405,245040,0.152,9.07e-05,C,0.104,-13.901,Major,0.0395,61.34,4/4,0.383
Folk,Sam Evian,Next to You (feat. Kazu Makino),2mKtxLxiekDg8kH64LtTHK,46,0.786,0.671,265357,0.456,0.45,A#,0.13,-9.225,Minor,0.0243,103.028,3/4,0.575
Folk,Mason Jennings,Santa Claus Is Coming To Town,3sS5Mr9OJCJXyRuESUNIbM,44,0.826,0.546,129427,0.273,2.08e-06,G,0.116,-10.567,Major,0.0557,145.826,4/4,0.533
Folk,"Crosby, Stills, Nash & Young",Suite: Judy Blue Eyes,6JYPtlf8twuCTnjCCqFT5X,41,0.485,0.458,445493,0.336,0.0,B,0.333,-14.575,Minor,0.0461,153.558,4/4,0.293
Folk,Julia Jacklin,Pool Party,190WzVuLms9YUO0sx3RD9N,46,0.0947,0.625,255601,0.578,9.5e-06,C,0.125,-7.051,Major,0.0309,108.146,3/4,0.517
Folk,Jack Vallier,Good For You,2WXyBlJYptmmNUcWn2qYV9,55,0.452,0.532,248003,0.658,0.0,F#,0.131,-6.473,Major,0.377,197.971,4/4,0.453
Folk,Joni Mitchell,You Turn Me On I'm A Radio,0ClDL3UrFy6vXhuGPKlNMJ,48,0.783,0.672,159947,0.444,0.0,G#,0.103,-9.805,Major,0.0299,112.589,4/4,0.651
Folk,Nivhek,After its own death: Side A,0JJmrRoNITYVgeJfk063n3,41,0.917,0.101,1001299,0.23,0.932,A,0.0943,-19.574,Minor,0.0428,66.892,4/4,0.0349
Folk,Linda Ronstadt,Long Long Time,1khA4hwhZD4HMecyE1e9U1,44,0.795,0.427,263400,0.192,2.55e-06,A,0.314,-14.611,Major,0.0285,91.088,4/4,0.272
Folk,Shakey Graves,Stereotypes Of A Blue Collar Male,4iTSGS8Cqjw30SNyuGI92V,45,0.908,0.609,193254,0.234,8.5e-05,C,0.0949,-16.419,Major,0.0453,100.09,4/4,0.517
Folk,TV On The Radio,Will Do,5iHK8VI9XkJJdXQHCBXeM4,60,0.0175,0.563,224987,0.859,0.0101,F,0.0657,-3.5,Major,0.0426,79.947,4/4,0.419
Folk,Sufjan Stevens,Tonya Harding (In D major),5flC7ecW5rQd5miVSFZqWk,46,0.434,0.328,305000,0.67,0.116,D,0.0879,-9.177,Major,0.0392,119.745,3/4,0.327
Folk,Cass McCombs,That's That,0ZZ9kLRomzTbnmtzcE1dO2,50,0.263,0.722,255093,0.525,0.0189,D,0.139,-9.38,Major,0.0298,114.0,4/4,0.349
Folk,Dermot Kennedy,A closeness,0xVrusjXiWhqSQ5dPoiiWX,70,0.766,0.47,251173,0.451,0.000232,F,0.108,-9.369,Major,0.0412,77.109,4/4,0.501
Folk,Classics IV,Stormy,5pwqFOPir9wq1QHrIEaXkw,43,0.685,0.639,169970,0.405,0.0357,E,0.268,-12.207,Minor,0.0318,118.761,4/4,0.754
Folk,Phoebe Snow,Poetry Man,5uhULfoDgTvz7BeWlqrV4a,42,0.41,0.511,278800,0.242,0.0,G,0.111,-15.735,Major,0.0318,131.82,4/4,0.596
Folk,Lake Street Dive,Faith,0FNp474fRw9VuimpteaVdQ,44,0.0141,0.619,217053,0.524,7.29e-05,C,0.0834,-8.765,Major,0.114,95.218,4/4,0.582
Folk,Gregory Alan Isakov,Master & a Hound,5lqCrOrrCTe0SpZD7Md549,41,0.749,0.22,201093,0.225,0.0519,A#,0.131,-13.206,Major,0.0378,130.387,3/4,0.059
Folk,Badfinger,Come And Get It - Remastered 2010,0wb21I1NV5uVUolRXIqlJF,48,0.0285,0.616,143213,0.629,1.32e-06,G#,0.208,-6.9,Major,0.0263,94.004,4/4,0.606
Folk,Hozier,To Be Alone - Live,41JqWkBv5VC8bBP4I1uPDN,50,0.861,0.516,310507,0.126,1.37e-05,C,0.709,-13.132,Minor,0.0448,131.417,4/4,0.275
Folk,Leif Vollebekk,Tallahassee,2OMUMkDmw7grbkPJuIK9Eu,47,0.967,0.456,314904,0.126,0.0111,A#,0.0999,-15.131,Major,0.0371,115.937,4/4,0.277
Folk,J. Tillman,Ribbons of Glass,4B8BWCae4Uqx3mvZFN0laO,41,0.847,0.514,306400,0.418,0.34,G,0.141,-10.456,Major,0.0325,133.917,1/4,0.0621
Folk,Gregory Alan Isakov,Was I Just Another One,1WCwH2Lps0FvmiLpNdvMpk,50,0.507,0.281,177173,0.278,0.25,C#,0.112,-12.912,Major,0.0327,130.961,4/4,0.0464
Folk,Mat Kearney,Moving On,544VXwpoulWEExI5WN4GNr,42,0.454,0.689,234333,0.756,0.000937,E,0.113,-7.848,Major,0.0363,99.984,4/4,0.583
Folk,Wilson Pickett,Hey Jude,1MMp1H2Kib2BCDtdL5nL63,56,0.146,0.561,247733,0.385,0.000496,F#,0.171,-15.33,Major,0.0323,81.599,4/4,0.664
Folk,Steely Dan,My Old School,2TNJMzB30nuEpww7EOx75L,57,0.326,0.725,346467,0.65,0.000369,G,0.0518,-10.414,Major,0.0591,125.032,4/4,0.953
Folk,The Velvet Underground,I Found A Reason - 2015 Remastered,63OJHHu2ambZAvdrvhdT2b,51,0.0619,0.424,255680,0.289,0.000444,F,0.104,-12.063,Major,0.0271,77.941,3/4,0.335
Folk,Fenne Lily,On Hold,6mCbwUSCaYRv2AlzLid3lf,44,0.19,0.588,158785,0.399,0.000215,C#,0.176,-9.517,Minor,0.034,150.045,5/4,0.116
Folk,Jeff Buckley,Hallelujah,74X1epeRufHckhuX1KFD04,73,0.921,0.339,413320,0.143,0.000636,C,0.372,-10.78,Major,0.0317,101.213,3/4,0.0948
Folk,Ray LaMontagne,Beg Steal or Borrow,7fMYBrlKl9mkcMTUGT4j6l,51,0.461,0.472,272667,0.55,0.000555,F#,0.172,-8.516,Major,0.028,148.101,4/4,0.395
Folk,Joni Mitchell,Court And Spark,2l8kERLPqgP7p94Duj9nqH,44,0.752,0.506,166160,0.127,0.0,A,0.0981,-17.097,Major,0.0357,111.623,4/4,0.289
Folk,Eagles,Witchy Woman - Eagles 2013 Remaster,1NSjV4Ji9MKtUQDXHAH4k0,55,0.364,0.555,250889,0.568,0.00167,D,0.116,-12.205,Minor,0.0341,98.507,4/4,0.583
Folk,Houndmouth,Casino (Bad Things),4Lpl8O1fYkOy07b9wWfIjM,48,0.0748,0.502,160013,0.616,0.0,G#,0.0858,-4.944,Major,0.0294,77.569,4/4,0.666
Folk,Anderson East,All On My Mind - Acoustic,4piJ8pnoRvC5sqMEpbH0FA,51,0.69,0.483,229613,0.487,0.0,C#,0.108,-6.376,Minor,0.158,108.944,5/4,0.298
Folk,The Band,The Shape I'm In - Remastered 2000,4Qs8uJL6dhsJJKl2rX8a9F,53,0.243,0.723,240573,0.672,0.00373,G,0.299,-7.875,Major,0.0356,128.079,4/4,0.958
Folk,Jackson Browne,The Load Out,12nhoRghPNDChpsFaQld4a,61,0.67,0.512,335427,0.342,0.000104,G,0.485,-10.774,Major,0.0351,105.395,4/4,0.305
Folk,Lucinda Williams,Drunken Angel,1Nh6fir02LnNOnfTQY3uzU,39,0.0673,0.467,199893,0.577,1.12e-06,D,0.159,-8.014,Major,0.0335,75.7,4/4,0.45
Folk,Rayland Baxter,Casanova,419u63X5xP9g7SMVfecR21,48,0.0285,0.6,229213,0.847,0.0,C,0.0773,-4.921,Major,0.102,121.922,4/4,0.623
Folk,Judy Collins,In My LIfe,4tWPuoJWl6gDpzmpYIH8bv,40,0.943,0.445,177240,0.0816,1.15e-06,C#,0.112,-17.829,Major,0.038,169.2,4/4,0.286
Folk,Tim Buckley,Buzzin' Fly,3Xy16SYnhBiSBL5yUXaHG1,51,0.711,0.456,364160,0.323,0.032,F,0.204,-13.053,Major,0.0337,120.937,4/4,0.418
Folk,Cass McCombs,Sleeping Volcanoes,5CJldykWwO6ztFahnuNTKu,52,0.63,0.601,267952,0.462,0.743,B,0.125,-9.114,Major,0.0408,122.469,4/4,0.4
Folk,The Mamas & The Papas,Dedicated To The One I Love,1mFrjW8e8fuAOowlU3Q3Dr,55,0.796,0.436,178733,0.452,0.0,G,0.209,-8.804,Major,0.0309,104.043,4/4,0.355
Folk,Jefferson Airplane,White Rabbit,4vpeKl0vMGdAXpZiQB2Dtd,69,0.486,0.551,150640,0.293,0.000273,D,0.0864,-12.503,Major,0.0272,106.798,4/4,0.322
Folk,Noah And The Whale,2 Atoms In A Molecule,1V7mHn6zEEUpgysBYxiW9r,44,0.461,0.633,124627,0.68,0.000108,E,0.225,-9.748,Major,0.086,145.043,4/4,0.538
Folk,The Lovin' Spoonful,Daydream,3c06k9x6MHHdPQi3ix68yF,54,0.834,0.822,139093,0.332,0.0,C#,0.11,-11.369,Major,0.0506,110.802,4/4,0.834
Folk,Rainbow Kitten Surprise,Moody Orange,1k7aPYyAnNTjVbjw1YDNp1,54,0.79,0.621,196573,0.427,0.0,B,0.189,-11.464,Minor,0.0733,150.037,4/4,0.275
Folk,Ryan Adams,To Be Without You,3GfZdJBB1cAbjSEIj3kraY,55,0.0829,0.633,201507,0.405,0.324,A#,0.139,-10.494,Major,0.0336,81.074,4/4,0.562
Folk,Ady Suleiman,Need Somebody To Love,6tDhad33YnPXOq01Qxt9d1,61,0.515,0.688,326573,0.468,0.0,A#,0.083,-5.714,Minor,0.152,71.952,4/4,0.528
Folk,Family of the Year,Hero,6GRDI9suQHikFP6euIXnpq,65,0.213,0.341,190280,0.539,6.44e-05,F,0.109,-5.76,Major,0.0265,174.564,4/4,0.267
Folk,Loudon Wainwright III,The Swimming Song,6scUEism6pBnY0IXYr8fw3,52,0.408,0.604,147467,0.585,0.0886,A,0.109,-11.288,Major,0.0329,92.521,4/4,0.67
Folk,Billy Joel,Piano Man,3FCto7hnn1shUyZL42YgfO,74,0.6,0.334,336093,0.472,3.77e-06,C,0.317,-8.792,Major,0.0277,179.167,3/4,0.431
Folk,Novo Amor,Holland,4XY9paoIzAINJvhOP82gR3,49,0.907,0.498,159877,0.174,0.0721,C#,0.114,-11.908,Major,0.0371,137.994,4/4,0.0905
Folk,Don Henley,All She Wants To Do Is Dance,4yCRCEAfCMRyqCpBSd0qDp,53,0.0363,0.689,269107,0.549,0.0,G,0.0672,-11.936,Major,0.0304,114.938,4/4,0.906
Folk,Donovan,Catch the Wind,7cyOTirNS1rXygPulz9WR3,60,0.452,0.385,173813,0.306,7.43e-06,D#,0.128,-12.167,Major,0.0297,173.377,3/4,0.546
Folk,Local Natives,Cubism Dream,49teFCzjv4Kj9WjJ5oMvRc,40,0.566,0.664,239720,0.523,0.00901,F,0.124,-8.725,Major,0.0251,104.918,4/4,0.797
Folk,Lord Huron,The Night We Met,0QZ5yyl6B6utIWkxeBDxQN,78,0.968,0.441,208227,0.379,0.262,D,0.639,-9.545,Major,0.0449,174.118,3/4,0.105
